epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,8072.84,1.67502,1.34176,1.14164,0.65146,0.4327,0.4194,0.18334,2.17941,1.69096,1.22934,0.00373,0.00373,0.00373
97,8156.86,1.64732,1.31824,1.116,0.65717,0.42061,0.4069,0.17103,2.16242,1.68095,1.22839,0.003664,0.003664,0.003664
98,8240.72,1.63823,1.34163,1.11696,0.66729,0.41552,0.41304,0.1781,2.17292,1.68403,1.2341,0.003598,0.003598,0.003598
99,8324.57,1.61729,1.29753,1.10049,0.67382,0.41385,0.40915,0.18021,2.15087,1.66972,1.22666,0.003532,0.003532,0.003532
100,8408.56,1.61694,1.28015,1.10484,0.67725,0.41476,0.40628,0.17155,2.17209,1.67044,1.23987,0.003466,0.003466,0.003466
101,8492.48,1.60444,1.26618,1.1062,0.61433,0.4527,0.41152,0.1784,2.16594,1.63786,1.24004,0.0034,0.0034,0.0034
102,8576.54,1.60501,1.23842,1.09525,0.5982,0.45439,0.41273,0.17717,2.17491,1.64211,1.24384,0.003334,0.003334,0.003334
103,8660.29,1.60455,1.26735,1.10794,0.65601,0.41563,0.39882,0.17521,2.17385,1.65579,1.24601,0.003268,0.003268,0.003268
104,8744.15,1.59279,1.24307,1.1097,0.58679,0.43958,0.3979,0.17575,2.1688,1.65569,1.23934,0.003202,0.003202,0.003202
105,8828.14,1.59199,1.24914,1.08967,0.58167,0.45439,0.40123,0.1756,2.18004,1.65458,1.24545,0.003136,0.003136,0.003136
106,8911.89,1.60144,1.24866,1.09971,0.58829,0.44617,0.40624,0.17816,2.17215,1.65263,1.23957,0.00307,0.00307,0.00307
107,8995.78,1.58435,1.23052,1.09044,0.59218,0.44496,0.40603,0.17793,2.16345,1.64617,1.23636,0.003004,0.003004,0.003004
108,9079.52,1.53731,1.18455,1.06989,0.62581,0.43919,0.41796,0.17666,2.15035,1.63946,1.22906,0.002938,0.002938,0.002938
109,9163.28,1.6067,1.21907,1.10966,0.60315,0.44426,0.41681,0.17765,2.15122,1.65621,1.23222,0.002872,0.002872,0.002872
110,9247.25,1.58623,1.22379,1.08211,0.58476,0.43412,0.41921,0.18299,2.15542,1.6663,1.23697,0.002806,0.002806,0.002806
111,9331.03,1.55628,1.14453,1.07771,0.60093,0.43339,0.41556,0.18375,2.15657,1.67041,1.23934,0.00274,0.00274,0.00274
112,9414.81,1.57287,1.19788,1.08757,0.67279,0.39436,0.41231,0.1819,2.16054,1.67629,1.24574,0.002674,0.002674,0.002674
113,9498.75,1.60449,1.24276,1.0882,0.71712,0.39189,0.4031,0.17567,2.15369,1.67856,1.24645,0.002608,0.002608,0.002608
114,9582.42,1.54313,1.16127,1.07305,0.7118,0.37662,0.40451,0.17614,2.15317,1.68492,1.24711,0.002542,0.002542,0.002542
115,9666.37,1.51554,1.13912,1.05974,0.6318,0.39583,0.40831,0.17824,2.16164,1.69178,1.25177,0.002476,0.002476,0.002476
116,9750.22,1.53042,1.13391,1.06672,0.72551,0.37162,0.40572,0.17768,2.1701,1.69575,1.25458,0.00241,0.00241,0.00241
