epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,1977.9,2.19155,3.27434,0.73157,0.19526,0.04097,0.04885,0.01275,2.753,2.69208,0.81313,0.000357738,0.000357738,0.000357738
121,1994.13,2.15051,3.31572,0.74187,0.25389,0.0872,0.05916,0.01311,2.74595,2.62639,0.81733,0.000346736,0.000346736,0.000346736
122,2010.43,2.26518,3.22988,0.75511,0.22659,0.06271,0.04605,0.01067,2.847,2.57979,0.82754,0.000335734,0.000335734,0.000335734
123,2026.75,2.27833,3.3257,0.77591,0.02322,0.17164,0.03665,0.00878,2.88814,2.63746,0.83521,0.000324732,0.000324732,0.000324732
124,2043.12,2.3244,3.37669,0.77983,0.23405,0.05721,0.05027,0.00933,2.83727,2.62921,0.82205,0.000313729,0.000313729,0.000313729
125,2059.51,2.31316,3.20302,0.7699,0.21806,0.04897,0.0329,0.00634,2.89523,2.64211,0.81794,0.000302727,0.000302727,0.000302727
126,2075.81,2.27627,3.3727,0.76175,0.25121,0.0817,0.06263,0.01072,2.84246,2.70896,0.82358,0.000291725,0.000291725,0.000291725
127,2092.06,2.1231,3.12452,0.73236,0.25801,0.0817,0.05878,0.01332,2.7361,2.75511,0.82954,0.000280723,0.000280723,0.000280723
128,2108.49,2.19548,3.11252,0.75072,0.37608,0.0817,0.06806,0.0127,2.75555,2.74861,0.81246,0.000269721,0.000269721,0.000269721
129,2124.81,2.1703,3.16368,0.74248,0.37189,0.0817,0.06926,0.01319,2.72063,2.75309,0.80877,0.000258718,0.000258718,0.000258718
130,2141.16,2.14226,3.11977,0.71495,0.32892,0.0817,0.06609,0.01235,2.8501,2.68484,0.80461,0.000247716,0.000247716,0.000247716
131,2157.44,2.10807,3.07113,0.72718,0.27074,0.08994,0.05333,0.01304,2.83917,2.62117,0.81739,0.000236714,0.000236714,0.000236714
132,2173.7,2.04678,2.9524,0.6942,0.38649,0.08572,0.0867,0.01661,2.84394,2.65709,0.80581,0.000225712,0.000225712,0.000225712
133,2190.11,2.30916,3.24264,0.76856,0.31214,0.08461,0.07485,0.01582,2.82583,2.62571,0.80363,0.00021471,0.00021471,0.00021471
134,2206.56,2.47042,3.34641,0.81949,0.32156,0.0872,0.07302,0.01452,2.78098,2.59017,0.81137,0.000203707,0.000203707,0.000203707
135,2223.03,2.0916,3.03848,0.71839,0.31287,0.0872,0.07535,0.01465,2.75105,2.5924,0.80821,0.000192705,0.000192705,0.000192705
136,2239.33,2.3182,3.2834,0.75531,0.33639,0.0872,0.06937,0.01281,2.78412,2.61667,0.81947,0.000181703,0.000181703,0.000181703
137,2255.66,2.08316,3.17996,0.71083,0.27735,0.06546,0.05968,0.01076,2.81135,2.63538,0.81199,0.000170701,0.000170701,0.000170701
138,2272.04,2.38755,3.35852,0.80331,0.25279,0.05485,0.05274,0.01074,2.75502,2.62362,0.81293,0.000159699,0.000159699,0.000159699
139,2288.41,2.30087,3.31081,0.77672,0.24276,0.06271,0.05734,0.0106,2.80088,2.56726,0.81364,0.000148696,0.000148696,0.000148696
140,2304.81,2.27658,3.26492,0.74377,0.29809,0.08233,0.05961,0.01118,2.77976,2.60488,0.81828,0.000137694,0.000137694,0.000137694
141,2322.18,2.28612,2.99734,0.75835,0.26259,0.06271,0.06552,0.01339,2.77246,2.57709,0.8204,0.000126692,0.000126692,0.000126692
142,2338.42,2.06197,2.83628,0.69647,0.29577,0.05996,0.05947,0.01197,2.79169,2.65,0.81726,0.00011569,0.00011569,0.00011569
143,2354.84,2.14633,3.10168,0.73773,0.23632,0.04372,0.05424,0.01152,2.8003,2.64019,0.80298,0.000104688,0.000104688,0.000104688
144,2371.21,2.26743,3.32724,0.78448,0.17682,0.03749,0.044,0.00968,2.72156,2.60605,0.80618,9.36854e-05,9.36854e-05,9.36854e-05
145,2387.59,2.3793,3.29631,0.8102,0.19122,0.04372,0.04456,0.00928,2.82866,2.6055,0.8094,8.26832e-05,8.26832e-05,8.26832e-05
146,2403.96,2.21715,3.16552,0.75115,0.21419,0.06271,0.0426,0.01023,2.71059,2.57738,0.80958,7.1681e-05,7.1681e-05,7.1681e-05
147,2420.31,2.16152,3.08008,0.70837,0.21331,0.06546,0.04468,0.00904,2.75666,2.5419,0.81008,6.06788e-05,6.06788e-05,6.06788e-05
148,2436.75,2.25257,3.03889,0.77577,0.2277,0.0682,0.0519,0.01222,2.73577,2.54258,0.80584,4.96766e-05,4.96766e-05,4.96766e-05
149,2453.18,2.26576,3.24533,0.79178,0.26963,0.08445,0.06633,0.01309,2.75425,2.60108,0.80742,3.86744e-05,3.86744e-05,3.86744e-05
150,2469.66,2.35747,3.25944,0.80447,0.27802,0.0817,0.06745,0.01305,2.83703,2.59071,0.80874,2.76722e-05,2.76722e-05,2.76722e-05
